,revolving,age,nbr_30_59_days_past_due_not_worse,debt_ratio,monthly_income,nbr_open_credits_and_loans,nbr_90_days_late,nbr_real_estate_loans_or_lines,nbr_60_89_days_past_due_not_worse,dependents,target
124003,0.021293067,75,0,89.0,,10,0,0,0,0.0,0
19182,0.097259242,42,1,0.037667946,4167.0,5,0,0,0,2.0,0
10048,0.9999999,78,0,0.467812875,2500.0,6,0,1,0,0.0,0
46588,0.010883993,28,0,0.000910747,3293.0,4,0,0,0,2.0,0
89779,0.593807273,36,0,0.280146163,9851.0,8,0,1,0,2.0,0
104368,0.913362213,47,0,0.01975128,4100.0,2,1,0,0,0.0,1
92874,0.366290157,51,0,0.13793823,9583.0,8,0,0,1,2.0,0
138754,0.13759312,63,0,82.0,,2,0,0,0,,0
22063,0.020612239,69,0,0.006942837,4320.0,3,0,0,0,0.0,0
9850,0.448264368,60,2,0.467914439,2617.0,11,0,1,1,0.0,1
95161,0.870394585,46,1,1.004054376,4192.0,9,0,4,0,3.0,0
148167,0.9999999,48,0,0.191956124,4375.0,4,0,0,0,1.0,1
85185,0.881422925,27,2,0.215069495,4100.0,8,0,0,2,0.0,1
43036,3046.0,57,1,0.31292177,4000.0,4,0,0,0,0.0,0
13712,0.752462377,50,0,2981.0,,2,0,1,0,2.0,0
131996,0.00741997,34,0,475.0,,6,0,0,0,0.0,0
147699,0.021270473,66,0,0.373363431,2214.0,14,0,1,0,0.0,0
120803,0.98840116,54,1,0.370575295,15000.0,10,0,4,0,3.0,0
2622,0.012887966,70,0,0.141314491,7500.0,14,0,1,0,0.0,0
65814,0.132242238,41,0,0.110499335,15800.0,5,0,1,0,2.0,0
52810,0.093997195,46,0,0.81975159,3300.0,19,0,1,0,2.0,0
77479,0.405609985,46,0,0.388114286,8749.0,6,0,1,0,2.0,0
84709,0.006436071,71,0,0.014207545,10416.0,4,0,0,0,1.0,0
123116,0.021851473,80,0,0.004113816,5833.0,5,0,0,0,0.0,0
58128,0.022390534,68,0,3132.0,,6,0,2,0,0.0,0
67320,0.654754126,44,2,0.752538201,9750.0,8,0,4,0,2.0,0
118984,0.006111011,55,0,0.2227388,4731.0,7,0,1,0,1.0,0
82682,0.694295704,57,0,0.653652968,4379.0,15,0,1,0,2.0,0
124920,0.029871298,45,0,0.391560844,10000.0,15,0,1,0,0.0,0
135209,0.605940521,38,0,0.168045938,5920.0,4,0,2,0,1.0,0
37091,0.998024144,54,1,0.878466872,5191.0,11,0,1,0,0.0,0
972,0.527904017,67,0,486.0,,4,0,1,0,0.0,0
62601,0.113179054,57,0,0.33618966,3500.0,5,0,0,0,0.0,0
9060,0.000355824,66,0,0.28463821,4380.0,11,0,1,0,0.0,0
105931,0.036503082,45,0,0.284289482,12131.0,7,0,2,0,1.0,0
70796,0.091397715,43,0,0.019190141,5679.0,2,0,0,0,3.0,0
73119,0.134285911,61,0,4070.0,,11,0,4,0,0.0,0
40740,0.296113116,57,0,0.445092485,6000.0,10,0,2,0,0.0,0
100559,0.181649802,58,1,0.491866843,10573.0,15,0,3,0,0.0,0
81555,0.045134828,55,0,0.426283175,8552.0,14,0,3,0,2.0,0
115516,0.0,58,0,1237.0,,4,0,1,0,0.0,0
9905,0.045768813,43,0,0.339406733,9000.0,7,0,2,0,0.0,0
35250,0.801135843,49,1,1906.0,,16,0,1,0,2.0,0
128169,0.020406775,31,0,0.321334293,4166.0,8,0,2,0,0.0,0
115977,0.368988799,51,0,1.152569486,5000.0,10,0,3,0,0.0,0
136939,0.254455161,58,0,0.420686345,12500.0,16,0,4,0,2.0,0
26990,0.000571986,63,0,2283.0,,13,0,1,0,0.0,0
6500,0.010409264,48,0,0.502982582,4190.0,10,0,1,0,2.0,0
132550,0.08296153,48,0,0.418763539,6000.0,11,0,3,0,4.0,0
128381,0.030016524,45,0,0.312329108,8045.0,15,0,1,0,0.0,0
38182,0.076017868,42,0,0.388522296,5000.0,8,0,1,0,0.0,0
107581,0.157198035,62,0,0.101974574,3696.0,3,0,0,0,0.0,0
53560,0.022915139,82,0,0.00751729,9976.0,5,0,0,0,0.0,0
34570,0.9999999,29,0,0.0,3950.0,0,0,0,0,0.0,0
38484,0.981023446,32,0,0.306117591,4200.0,8,0,0,0,1.0,0
76731,0.9999999,30,0,0.975510204,734.0,2,0,1,1,0.0,0
52715,0.713458281,52,0,0.343330477,3500.0,8,0,0,0,0.0,0
119254,0.9999999,51,0,0.273670832,4720.0,6,0,1,0,2.0,0
125050,0.032983603,62,0,0.272417828,9400.0,16,0,3,0,1.0,0
91968,0.145399224,52,0,0.3158694,3950.0,10,0,1,0,0.0,0
104135,0.052654673,65,0,0.016995751,4000.0,7,0,0,0,1.0,0
29540,0.05855833,42,0,0.175720465,17800.0,6,0,1,0,2.0,0
141998,0.198691147,55,2,1251.0,,3,2,1,2,,0
88105,0.237196875,34,1,0.345251826,2600.0,8,0,0,0,0.0,0
25676,0.029484324,45,0,0.31628062,6000.0,8,0,2,0,3.0,0
139215,0.349408281,62,0,0.374392492,11933.0,17,0,1,0,0.0,0
3226,0.318947277,33,0,0.15137202,4445.0,8,0,0,0,0.0,0
93690,0.168128547,37,0,205.0,,4,0,0,0,0.0,0
26232,0.980005713,45,0,0.03398867,3000.0,1,0,0,0,0.0,0
7127,0.025991032,81,0,1538.0,,3,0,1,0,0.0,0
24854,0.175593911,65,0,0.901408451,1916.0,7,0,1,0,0.0,0
107676,0.030881218,51,0,0.650939624,2500.0,9,0,1,0,0.0,0
19344,0.046751484,42,0,0.169850885,12875.0,13,0,2,0,4.0,0
77555,0.0,31,0,0.130214918,8700.0,10,0,0,0,0.0,0
91116,1.009271042,47,0,1.346653347,1000.0,8,0,0,0,0.0,0
17256,0.788860425,32,1,0.246584472,3000.0,9,0,0,0,0.0,0
24629,0.003043289,39,2,0.06617234,8900.0,7,0,0,0,0.0,0
10661,0.022392057,34,0,0.399371518,7000.0,8,0,2,0,2.0,0
111648,0.007693585,79,0,0.158035034,2625.0,11,0,0,0,0.0,0
9097,0.031859872,37,0,1047.0,,7,0,2,0,0.0,0
118788,0.009733009,82,0,0.001063406,7522.0,9,0,0,0,0.0,0
71642,0.17408562,50,0,0.366580867,4661.0,12,0,2,0,0.0,0
7279,0.0,69,0,0.367061096,4140.0,8,0,1,0,0.0,0
35872,0.154724314,44,0,0.727416799,4416.0,10,0,3,0,0.0,1
127302,0.135613696,63,0,0.12373663,10190.0,15,0,2,0,1.0,0
23126,0.9999999,29,0,0.746198217,1906.0,6,0,1,0,1.0,1
52383,0.177744538,74,0,1030.0,,17,0,1,0,0.0,0
104563,0.309994683,59,0,0.721298064,3666.0,14,0,2,0,0.0,0
109258,0.020866627,71,0,0.072265067,3500.0,4,0,0,0,0.0,0
81091,0.003873603,71,0,0.216701903,945.0,6,0,1,0,0.0,0
113431,0.0,58,0,0.132684772,7400.0,6,0,0,0,1.0,0
82333,0.097782222,67,0,0.89271598,1770.0,4,0,2,0,0.0,0
765,0.14060251,56,0,0.049700447,11850.0,11,0,0,0,2.0,0
80026,0.0,49,0,0.129211865,10416.0,4,0,1,0,3.0,0
110992,0.016385798,69,0,0.011997334,4500.0,10,0,0,0,0.0,0
60061,0.261540442,87,0,810.0,,13,0,0,0,,0
50851,0.975164539,38,0,0.513219285,4500.0,11,0,0,0,2.0,0
128111,0.065658734,35,0,0.458862737,4800.0,15,0,1,0,1.0,0
53804,0.0,87,0,0.13269514,6789.0,3,0,1,0,0.0,0
84547,0.137662078,35,0,1300.0,,13,0,1,1,0.0,0
89778,1.010450264,35,0,0.242032187,3168.0,3,0,0,0,0.0,0
6033,0.104344665,64,0,1890.0,,4,0,1,0,0.0,0
73218,0.018590711,63,0,0.327255727,12833.0,15,0,2,0,1.0,0
15913,0.02639868,56,0,1.050985433,2333.0,14,0,1,0,2.0,0
79535,0.043149829,42,0,0.468318661,9200.0,16,0,6,0,3.0,1
68983,0.338899109,63,1,0.487304302,7600.0,6,0,2,0,0.0,0
48066,0.024457642,59,0,0.266989533,6400.0,8,0,2,0,0.0,0
120034,0.152769446,40,0,0.472555527,3916.0,8,0,1,0,0.0,0
85464,0.9999999,72,0,0.085247884,4961.0,1,0,1,0,0.0,0
103701,0.002422802,56,0,3496.0,,15,0,1,0,0.0,0
122290,0.334985925,44,0,836.0,,6,0,0,0,0.0,0
96123,0.0,25,0,0.261671687,2655.0,4,0,0,0,0.0,0
19818,0.161688622,58,0,0.062645785,3000.0,2,0,0,0,0.0,0
90557,0.159476191,65,1,0.719225161,4800.0,14,0,3,0,1.0,0
80429,0.0,77,0,0.372179377,3500.0,8,0,1,0,0.0,0
135507,0.036502581,53,1,1131.0,,10,0,1,0,0.0,0
13552,0.152972583,54,0,0.396585762,8610.0,14,0,1,0,0.0,0
76758,0.0,53,0,3439.0,,6,0,2,0,1.0,0
75138,0.992403039,27,0,0.02961866,2700.0,3,0,0,0,0.0,0
40907,0.018925906,64,0,1305.0,1.0,6,0,1,0,0.0,0
143571,0.140247454,57,1,0.405720957,15416.0,20,0,3,0,0.0,0
121253,0.790987006,57,2,0.39590694,15000.0,15,0,1,1,1.0,0
144790,0.060490977,71,1,0.16122806,16578.0,13,0,2,0,1.0,0
76725,0.02323981,74,1,2210.0,,8,0,2,0,0.0,0
30498,0.9999999,37,0,0.0,,0,1,0,0,0.0,0
3474,0.0,34,2,0.488061127,3140.0,9,0,1,0,1.0,0
66752,0.013894299,34,0,0.119485064,8000.0,5,0,0,0,0.0,0
145250,0.416150418,25,0,0.771010962,820.0,6,0,0,0,0.0,0
92055,0.001333227,65,0,1.0,,3,0,0,0,3.0,0
7565,0.244162672,34,0,0.359818691,7500.0,5,0,1,0,0.0,0
69984,0.55329635,47,0,0.720542357,8333.0,8,0,2,0,2.0,0
128883,0.99448466,29,0,404.0,,5,0,0,0,,0
66859,0.255325629,62,0,0.162729659,8000.0,20,0,0,0,0.0,0
43008,0.730878187,32,0,0.935907336,2589.0,7,0,1,0,0.0,0
16774,0.001504648,71,0,0.353529234,3300.0,6,0,1,0,0.0,0
15942,0.869370967,36,0,0.069201421,7600.0,4,0,0,0,0.0,0
48127,0.177641118,48,0,0.531518625,5583.0,10,0,2,0,0.0,0
20363,0.04749736,55,0,953.0,,13,0,1,0,,0
70322,0.029069673,65,0,0.415458454,10000.0,12,0,3,0,0.0,0
73980,0.256339573,65,0,0.358245831,4856.0,12,0,1,0,1.0,0
99849,0.461871362,43,0,0.302678928,2500.0,3,1,0,0,1.0,0
56254,0.071418369,25,0,0.18520986,1500.0,3,0,0,0,0.0,0
33466,0.806059494,90,0,0.566944266,3121.0,8,0,0,0,0.0,0
67715,0.266396308,38,0,215.0,,6,0,0,0,0.0,0
104360,0.271060944,66,0,0.483739223,6610.0,20,0,2,0,1.0,0
139807,0.00470471,79,0,0.079120251,3500.0,12,0,0,0,0.0,0
112754,0.019541698,67,0,4862.0,,9,0,3,0,0.0,0
38698,0.314367508,51,1,0.28897466,11917.0,13,0,2,0,2.0,0
16562,0.356532173,60,0,0.032900834,6473.0,1,0,0,0,0.0,0
115333,0.460635958,32,0,294.0,,5,0,0,0,0.0,0
98916,0.0,55,0,173.0,,5,0,0,0,0.0,0
131461,0.242324146,52,0,2536.0,,12,0,1,0,2.0,0
59223,0.94970205,51,0,353.0,,6,0,0,0,0.0,0
31391,0.901713099,33,0,0.257688229,6600.0,10,0,1,0,3.0,0
115376,0.024346768,62,0,0.307715674,6583.0,8,0,2,0,1.0,0
71708,1.740863787,42,0,0.131843346,4876.0,3,2,0,1,1.0,0
90369,0.9999999,51,0,0.354526682,9200.0,5,0,2,0,1.0,0
65222,0.008757683,44,0,0.109824621,5872.0,5,0,2,0,0.0,0
93575,0.349726776,71,0,1268.0,,3,0,0,0,3.0,0
87002,0.224011446,57,0,1938.0,,13,0,2,0,0.0,0
98437,0.214864932,55,1,0.164821877,10750.0,11,0,1,0,2.0,0
109853,0.18268957,45,0,0.139774761,9500.0,11,0,0,0,0.0,0
137681,0.113882749,48,0,0.677655678,1364.0,7,0,0,0,0.0,0
90040,0.365839313,32,0,0.427746856,4850.0,7,0,1,0,0.0,0
68970,0.275456755,75,0,749.0,,8,0,1,0,0.0,0
125957,0.027292512,33,0,0.032928943,7500.0,4,0,0,0,0.0,1
146883,0.023724707,56,0,2581.0,,7,0,1,0,0.0,0
35550,0.561655041,68,0,0.484303139,5000.0,10,0,1,0,0.0,0
50390,0.274484751,74,0,0.254934613,40833.0,17,0,7,0,0.0,0
15841,0.697364601,62,0,0.514766256,7550.0,18,0,2,0,0.0,0
94667,0.0,35,0,0.224222062,12500.0,9,0,2,0,2.0,0
76084,0.023618654,71,0,0.367763905,880.0,10,0,0,0,0.0,0
49700,0.089962324,71,0,0.139854796,7850.0,18,0,1,0,0.0,0
31759,0.407282256,41,5,0.553357161,7833.0,15,0,1,0,1.0,1
29285,0.312819318,47,2,5497.0,0.0,24,0,2,0,2.0,1
55462,0.307192695,36,0,0.358906346,4900.0,8,0,1,0,2.0,0
64354,0.276192624,52,0,0.230910513,29400.0,8,0,3,0,0.0,0
106994,0.109410195,40,0,0.335014347,11500.0,7,0,1,0,2.0,0
26095,0.281775465,45,1,0.327804247,17000.0,11,0,2,0,1.0,0
64328,0.006644518,41,0,187.0,,4,2,0,1,0.0,0
44401,0.188562471,65,0,0.056463207,7650.0,9,0,0,0,1.0,0
36636,0.886535552,36,0,0.008602891,2905.0,2,0,0,0,2.0,0
27048,0.019574755,66,0,0.059294071,10000.0,10,0,1,0,0.0,0
114308,0.9999999,28,1,0.994076268,2700.0,5,0,2,1,0.0,1
12595,0.582014756,39,0,0.034705557,10833.0,9,0,0,0,3.0,0
43169,0.060313252,67,0,0.129059117,1200.0,8,0,0,0,0.0,0
10961,0.192298643,81,0,0.443889141,2200.0,7,0,1,0,0.0,0
104948,0.175839229,65,0,0.323795459,10833.0,20,0,2,0,0.0,0
38660,0.188239076,56,0,0.160963245,7100.0,18,0,0,0,1.0,0
17448,0.009617004,51,0,0.2256707,1900.0,12,0,0,0,0.0,0
119443,0.145988543,42,0,0.270573758,6500.0,17,0,1,0,1.0,1
117153,0.9999999,44,0,0.142961877,2727.0,1,0,0,0,1.0,0
60256,0.346032952,61,0,0.398697817,2610.0,7,0,0,0,1.0,0
59548,0.16254417,41,0,1497.0,,7,0,1,0,1.0,0
148446,0.0,87,0,755.0,,3,0,1,0,0.0,0
103621,0.02271057,63,0,0.709548409,6000.0,9,0,3,0,0.0,0
26787,0.905456256,53,0,0.242822454,7000.0,7,1,2,1,0.0,0
58451,0.14458409,46,0,0.045350014,10870.0,7,0,0,0,2.0,0
55240,0.602320732,55,0,366.0,,3,0,0,0,0.0,0
25061,0.055147243,51,1,0.433569346,2400.0,5,0,1,0,1.0,0
45907,0.0,59,0,0.355955506,8000.0,8,0,2,0,0.0,0
53823,0.669889866,66,0,7922.0,,9,0,2,0,0.0,0
137942,0.159916802,57,0,0.043627107,11391.0,6,0,1,0,0.0,0
4236,0.133286671,73,0,2329.0,,5,0,2,0,0.0,0
49489,0.040024561,45,0,0.553562405,7915.0,10,0,1,0,2.0,0
3380,0.9999999,65,1,0.16928819,3750.0,4,0,0,0,0.0,0
87046,0.610802998,48,1,0.615197455,5342.0,12,0,4,0,2.0,0
75257,0.063496825,26,0,38.0,,7,0,0,0,0.0,0
89121,0.002567838,44,0,1.110757479,1570.0,4,0,1,0,0.0,0
67582,0.024897297,53,0,0.330845108,3750.0,16,0,1,0,2.0,0
60162,0.1016048,36,0,1927.0,,3,0,2,0,0.0,0
107633,0.004675075,73,0,0.004318618,2083.0,9,0,0,0,0.0,0
108123,0.990910744,48,0,0.543614096,4000.0,12,0,1,0,0.0,0
75833,0.010269993,49,1,0.202379762,10000.0,7,0,1,0,3.0,0
28367,0.0,36,0,2051.0,,7,0,2,0,0.0,0
19532,0.429823479,29,0,0.668612192,3083.0,4,0,1,0,0.0,0
27191,0.138763894,57,1,0.13865901,5920.0,13,0,0,0,1.0,0
95393,0.068527282,63,0,0.277589134,5889.0,6,0,1,0,0.0,0
54788,0.11891393,33,0,3141.0,,7,0,1,0,0.0,0
18748,0.113417181,63,0,399.0,,6,0,0,0,1.0,0
67780,0.184323574,61,0,0.627373996,10951.0,10,0,3,0,1.0,0
84357,0.001702082,37,0,0.099985077,6700.0,12,0,0,0,0.0,0
133070,0.358098754,54,1,1509.0,,2,2,1,1,2.0,1
49810,1.1745503,34,2,0.190904548,2000.0,3,1,0,0,0.0,1
104797,0.031169048,67,0,659.0,,5,0,1,0,0.0,0
42292,0.326074881,66,0,0.268505974,8118.0,7,0,2,0,0.0,0
138698,0.9999999,53,0,0.002045269,7333.0,1,0,0,0,0.0,0
105271,0.029343292,75,0,2530.0,,13,0,2,0,0.0,0
143638,0.0,66,1,0.443941504,2871.0,11,0,1,0,0.0,0
121897,0.505796083,49,3,0.197617997,6800.0,10,4,0,0,2.0,0
18578,0.00922232,35,1,0.458167331,12800.0,11,0,4,0,0.0,0
20367,0.005420615,64,0,0.168624535,6724.0,19,0,2,0,2.0,0
103047,0.778443114,21,0,0.010989011,1000.0,1,0,0,0,0.0,1
105978,0.002307337,65,0,0.369986357,7329.0,8,0,1,0,0.0,0
44947,0.0,60,0,0.5905,3999.0,6,0,1,0,1.0,0
124110,0.002008114,65,0,0.269137303,6583.0,10,0,1,0,2.0,0
93320,0.097720927,59,1,0.023991276,1833.0,7,0,0,0,0.0,0
86985,0.843332865,32,5,1618.0,,23,0,0,0,,1
10940,0.152291904,48,0,3190.0,,7,0,1,0,0.0,0
44068,0.060761287,36,0,0.361925844,5420.0,9,0,2,0,3.0,0
18351,0.315462851,39,0,0.581290079,2650.0,10,0,1,0,2.0,0
127544,0.109344651,62,0,226.0,,7,0,0,0,0.0,0
15674,0.270820502,44,0,0.587004061,3200.0,11,0,2,0,1.0,0
16959,0.443413437,46,0,0.623415882,8600.0,7,0,2,0,4.0,0
83920,0.044553143,39,0,0.150206507,13800.0,3,0,1,0,0.0,0
81882,0.751690821,47,0,0.127180233,4127.0,6,0,0,0,0.0,0
42271,0.002782716,47,2,0.000666593,9000.0,10,1,0,0,6.0,0
42743,0.01626805,45,1,0.084718208,11071.0,9,0,1,0,1.0,0
51688,0.0,29,0,1713.0,,4,0,1,0,,0
104351,0.37337147,67,0,0.446674891,8916.0,27,0,1,0,0.0,0
98360,0.068216431,66,0,1206.0,,4,0,1,0,,0
33148,0.938658578,44,1,0.337143964,5160.0,5,1,2,0,0.0,1
42382,0.013047495,46,0,0.381265089,10354.0,11,0,2,0,0.0,0
138369,0.00243769,50,0,0.2095165,14332.0,6,0,3,0,0.0,0
65411,0.504646007,53,6,0.593722755,9175.0,13,0,3,0,2.0,0
132533,0.182988675,69,0,0.369452219,2500.0,15,0,0,0,0.0,0
106263,0.005680079,36,0,0.102342159,9819.0,8,0,0,0,0.0,0
119112,0.153491473,80,0,82.0,,1,0,0,0,0.0,0
94335,0.873708764,35,0,0.57322718,5400.0,7,0,2,0,0.0,0
117099,0.9999999,23,0,0.0,1000.0,1,0,0,0,0.0,0
49237,0.006216767,37,0,0.394575678,8000.0,9,0,3,0,2.0,0
128960,0.035686942,75,0,0.337380665,10788.0,10,0,2,0,0.0,0
107734,0.028640628,52,0,0.242635244,5600.0,13,0,1,0,3.0,0
119357,1.891169351,63,0,0.280771923,10000.0,8,0,1,0,0.0,1
98277,0.290255844,61,0,0.37246501,3500.0,7,0,1,0,0.0,0
112554,0.003317148,51,0,1375.0,,6,0,2,0,,0
149625,0.352329305,49,0,0.344050458,13000.0,15,0,3,0,3.0,0
129859,0.149143133,47,0,0.378069042,5416.0,8,0,2,0,3.0,0
129227,0.844840169,39,1,0.515353487,4200.0,7,0,1,0,3.0,0
145408,0.242922317,44,0,0.358650504,11796.0,9,0,2,0,3.0,0
64963,0.02820583,64,0,1150.0,,11,0,1,0,0.0,0
114320,0.735316161,51,1,0.147770446,5000.0,9,0,0,0,1.0,0
63243,0.0,35,0,0.191978961,6083.0,6,0,2,0,0.0,0
30995,0.124124138,77,0,1.41590106,2829.0,20,0,5,0,0.0,0
27865,0.157727886,56,1,0.194236489,9750.0,15,0,2,1,3.0,0
13584,0.835571766,44,5,6569.0,,14,0,4,0,0.0,0
14850,0.087483375,46,0,0.300915063,8523.0,8,0,2,0,0.0,0
17340,0.094586613,50,0,0.169608861,17333.0,11,0,1,0,3.0,0
24515,0.0,53,0,0.002856463,4200.0,10,0,0,0,2.0,0
33819,0.110731014,53,0,0.244022231,7736.0,15,0,1,0,0.0,0
63947,0.211091053,63,0,0.094846813,8518.0,10,0,0,0,0.0,0
58573,0.093943061,55,0,0.337946943,1733.0,7,0,0,0,0.0,0
11046,0.079282883,44,0,3615.0,,6,0,1,0,0.0,0
75372,0.037398408,60,0,0.118500963,6750.0,10,0,0,0,0.0,0
95950,0.01113097,72,0,0.160614302,6250.0,8,0,1,0,3.0,0
94947,0.169468121,36,0,3949.0,1.0,4,0,2,0,0.0,0
12707,0.169417407,70,0,0.310109506,6300.0,15,0,1,0,1.0,1
5497,0.805707937,46,0,0.248669569,6200.0,18,0,0,1,3.0,0
112233,0.048543248,58,0,1367.0,,5,0,1,0,0.0,0
104269,0.528087792,38,0,0.206599175,8000.0,12,0,0,0,0.0,0
49727,0.950939875,54,3,0.157214645,13929.0,7,1,1,0,0.0,0
97202,0.022783867,62,0,0.425762373,6000.0,10,0,2,0,0.0,0
16087,0.135590005,53,0,0.455908818,5000.0,9,0,2,0,2.0,0
47817,0.071195232,68,0,0.132240437,6404.0,10,0,1,0,0.0,0
131972,0.43857394,45,0,4275.0,,10,0,2,0,0.0,0
35093,0.011918758,75,0,0.145609889,5500.0,9,0,1,0,0.0,0
23589,0.0,83,0,35.0,,2,0,0,0,,0
2708,0.050802925,74,0,0.005395463,16309.0,6,0,0,0,0.0,0
94943,0.326471294,39,0,1.278934625,2064.0,10,0,1,0,4.0,0
7229,0.015286155,60,1,0.300900723,10102.0,16,0,1,0,0.0,0
90246,0.0,57,0,0.111831054,8333.0,19,0,1,0,0.0,0
7743,0.0,34,0,450.0,,5,0,0,0,3.0,0
104338,0.397037235,46,0,0.31249209,7900.0,22,0,1,0,3.0,0
18986,0.972866833,56,5,927.0,,6,0,0,2,0.0,0
52599,1.060791894,34,0,0.114376489,8812.0,10,0,0,1,0.0,0
81808,0.007700721,85,0,0.003029385,3300.0,7,0,0,0,0.0,0
29373,0.27803186,53,0,0.485423645,8060.0,10,0,2,0,5.0,0
31061,0.043592559,53,0,0.339436437,7700.0,19,0,1,0,2.0,0
87874,0.063253059,61,0,3084.0,,9,0,1,0,0.0,0
16450,0.030376121,84,0,424.0,,6,0,1,0,0.0,0
69804,1.435215947,60,1,0.178900289,3800.0,3,0,0,1,0.0,0
101223,0.000574246,41,0,0.088491151,10000.0,9,0,0,0,0.0,0
103798,0.03972066,47,0,0.48890222,5000.0,15,0,2,0,1.0,0
5957,0.038763267,37,0,1047.0,,5,0,1,0,0.0,0
28965,0.07375705,32,0,0.170369704,11116.0,5,0,2,0,0.0,0
132701,0.028659825,59,0,0.00629602,9370.0,9,0,0,0,0.0,0
52374,0.139689915,35,1,0.863568216,2000.0,12,0,2,2,3.0,0
47633,0.536142063,29,0,0.24764353,3500.0,5,0,0,0,0.0,0
6360,0.0,30,0,0.156807199,6000.0,6,0,0,0,2.0,0
97689,0.575684863,64,0,0.846893017,1560.0,5,0,1,0,1.0,0
102256,0.130343483,60,1,0.251045543,26062.0,11,0,2,0,0.0,0
12100,0.055635339,60,0,1406.0,,7,0,1,0,0.0,0
136997,0.003411363,33,0,0.242378811,2000.0,6,0,0,0,0.0,0
33321,0.024889603,50,0,4878.0,,6,0,2,0,0.0,0
111186,0.071636729,69,0,0.709629037,10000.0,15,0,4,0,0.0,0
33194,0.074342588,75,2,0.346459711,10436.0,8,0,4,0,0.0,0
34624,0.42585341,51,1,0.381485951,5800.0,14,0,0,0,3.0,0
70684,0.0,45,1,2612.0,,5,0,1,0,0.0,0
49545,0.483489081,52,0,0.152712572,7667.0,14,0,0,0,2.0,0
147460,0.0,67,0,0.576898532,4700.0,7,0,2,0,0.0,0
83283,0.430914227,55,0,0.182741627,9942.0,4,0,1,0,0.0,0
25104,0.058741454,67,0,0.343539498,3265.0,10,0,0,0,0.0,0
93272,0.009307225,73,0,0.007197121,2500.0,6,0,0,0,0.0,0
63564,0.9999999,52,0,0.0,,3,0,0,0,0.0,0
78386,0.020846981,44,0,0.327334533,5000.0,8,0,1,0,1.0,0
147879,0.458546792,61,0,0.475401968,8333.0,12,0,2,0,0.0,0
59989,0.35428044,33,0,0.156021207,3960.0,5,0,0,0,1.0,0
4530,0.337664104,37,0,0.292239249,10114.0,7,0,1,0,1.0,0
56123,0.039645291,57,0,0.231856576,5800.0,15,0,1,0,0.0,0
31547,0.084195038,54,0,0.314068593,10000.0,15,0,2,0,2.0,0
104286,0.309334434,72,0,0.220661747,4200.0,9,0,0,0,1.0,0
74475,0.328989034,57,0,0.517624119,6666.0,7,0,1,0,1.0,0
19426,0.042664131,41,0,0.104674833,28000.0,12,0,1,0,2.0,0
131950,0.831861565,33,0,879.0,,9,0,0,0,0.0,0
36504,0.693843594,27,0,0.043536206,2250.0,3,0,0,0,0.0,0
113153,0.830754707,83,0,2802.0,,19,0,0,0,0.0,0
12693,0.004601103,59,0,0.045350052,4784.0,11,0,0,0,0.0,0
58604,0.395418521,64,1,0.900215252,6503.0,12,0,2,0,0.0,0
88547,0.106487642,53,0,0.41656431,5698.0,5,0,2,0,0.0,0
39314,0.445582177,57,0,0.82304287,8583.0,6,0,4,0,0.0,0
124187,0.422694884,65,0,0.492970822,7539.0,11,0,2,0,1.0,0
40260,0.61787736,27,0,0.254832259,4500.0,5,0,0,0,0.0,0
146685,0.327479495,46,0,0.605499673,16800.0,26,0,6,0,1.0,0
10699,0.263108368,61,1,0.581833453,8333.0,18,0,3,0,0.0,0
13320,0.179539937,41,0,0.380356531,5833.0,9,0,1,0,3.0,0
125634,0.027520947,61,0,0.17131063,10658.0,10,0,1,0,0.0,0
141899,0.0,66,0,0.722177311,3710.0,5,0,3,0,1.0,0
78556,0.0,48,0,0.248978611,4160.0,4,0,0,0,2.0,0
57785,0.019013828,64,0,0.199114412,7000.0,22,0,3,0,0.0,0
11064,0.451893832,56,0,0.154079629,5600.0,15,1,0,0,0.0,0
73247,0.021459888,41,0,0.453186813,2274.0,3,0,1,0,1.0,0
103381,0.463578515,48,0,0.935192781,4875.0,17,0,3,0,3.0,0
124961,0.9999999,44,0,0.064138842,5300.0,1,1,0,0,2.0,1
123294,0.9999999,57,1,0.339381443,2424.0,3,0,0,0,3.0,0
28148,0.13919304,43,0,0.237670585,7400.0,4,0,1,0,1.0,0
64879,0.999536259,43,0,0.884215735,8083.0,10,0,2,1,3.0,0
110159,0.837598311,45,0,0.50193378,10600.0,10,0,2,0,1.0,0
64653,0.016622555,53,0,0.004517409,9075.0,14,0,0,0,0.0,0
30301,0.492325384,40,0,4901.0,,5,0,2,0,0.0,0
26213,0.049295372,64,0,4133.0,,9,0,2,0,0.0,0
82675,0.274565553,66,0,0.482679226,9554.0,20,0,1,0,1.0,0
544,0.484099985,40,0,0.423251505,10794.0,9,0,2,0,2.0,0
114668,0.0,42,2,0.008061561,2728.0,4,3,0,1,1.0,0
38953,0.27368158,78,0,0.187072716,1608.0,3,0,0,0,0.0,0
33598,0.296641947,33,0,0.468048359,11000.0,3,0,2,0,0.0,0
28482,0.032389762,68,0,1431.0,,8,0,1,0,0.0,0
58048,0.050047498,66,0,0.238832546,12916.0,5,0,3,0,1.0,0
122044,0.114597716,46,0,94.0,,6,0,0,0,0.0,0
86384,0.038917893,53,5,0.367739478,5250.0,20,0,2,1,2.0,0
